property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servent room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
house,dlf city plots phase 2,sector 25,10.55,39049.0,5.0,6,3+,3.0,Moderately old,2700.0,1,1,1,1,0,0,131,"28.4844° N, 77.0860° E",28.4844,77.086
flat,hsiidc sidco aravali,sector 1,0.86,3323.0,3.0,3,3+,3.0,Moderately old,1900.0,0,0,0,0,0,0,81,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,mm merlin,sector 67,2.98,14557.0,3.0,3,3,0.0,Relatively New,2047.1,0,0,0,0,0,2,49,"28.3859° N, 77.0608° E",28.3859,77.0608
house,independent,sector 23,5.5,13102.0,9.0,9,3+,3.0,Moderately old,4200.0,0,1,0,0,1,2,0,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,ansal heights,sector 86,0.78,5735.0,2.0,2,2,8.0,New Property,1360.0,0,0,0,0,0,0,72,"28.3986° N, 76.9384° E",28.3986,76.9384
house,independent,sector 48,5.5,15714.0,3.0,3,3+,2.0,Moderately old,3500.0,1,1,0,1,1,0,49,"28.4177° N, 77.0359° E",28.4177,77.0359
house,independent,sector 26,16.0,35561.0,5.0,6,3,2.0,Old Property,4500.0,0,0,0,0,0,0,0,"28.4757° N, 77.1032° E",28.4757,77.1032
house,independent,sector 5,1.3,8689.0,4.0,4,2,1.0,Old Property,1494.0,0,0,0,0,0,0,0,"28.4794° N, 77.0176° E",28.4794,77.0176
flat,ats triumph,sector 104,2.62,8317.0,4.0,4,3+,14.0,Relatively New,3000.0,0,0,0,0,0,0,174,"28.4788° N, 76.9960° E",28.4788,76.996
flat,dlf new town heights,sector 90,2.0,7334.0,4.0,4,3+,20.0,Moderately old,2597.0,0,0,0,0,0,0,49,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,emaar mgf emerald floors premier,sector 65,2.29,13878.0,3.0,4,3+,2.0,Relatively New,1833.0,0,0,0,0,0,1,174,"28.4030° N, 77.0690° E",28.403,77.069
flat,chd avenue,sector 71,1.1,6104.0,3.0,4,3,3.0,Moderately old,1716.0,0,0,0,0,0,0,26,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,vatika lifestyle homes,sector 83,1.04,5699.0,3.0,2,2,2.0,Moderately old,1500.0,0,0,0,0,0,0,95,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,antriksh heights,sector 84,0.88,4821.0,3.0,3,3,16.0,Relatively New,1738.0,0,0,0,0,0,0,67,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,satya element one,sector 49,0.94,14009.0,1.0,2,2,2.0,Moderately old,746.0,0,0,0,0,0,0,0,"28.4121° N, 77.0480° E",28.4121,77.048
house,independent,sector 53,4.65,17561.0,5.0,5,3+,1.0,Moderately old,2646.0,0,0,0,0,0,2,0,"28.4433° N, 77.0948° E",28.4433,77.0948
house,independent,sector 4,4.12,8881.0,2.0,1,3+,1.0,Moderately old,4635.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,ats tourmaline,sector 109,1.65,7674.0,3.0,3,3+,16.0,Relatively New,2048.0,0,0,0,0,0,2,49,"28.5073° N, 77.0089° E",28.5073,77.0089
house,independent,sector 11,0.95,7294.0,5.0,3,0,1.0,Moderately old,1300.0,0,0,0,0,0,0,0,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,shapoorji pallonji joyville gurugram,sector 102,0.96,10491.0,2.0,2,2,10.0,Relatively New,871.0,0,0,0,0,0,0,132,"28.4750° N, 76.9715° E",28.475,76.9715
flat,parsvnath green ville,sector 48,1.42,8606.0,3.0,3,3,1.0,Moderately old,1571.0,0,0,0,0,0,1,174,"28.4177° N, 77.0359° E",28.4177,77.0359
house,independent,sector 24,5.25,35863.0,4.0,4,3+,2.0,Relatively New,1463.89,0,1,0,1,0,2,72,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,tulip violet,sector 69,1.36,8618.0,3.0,3,1,12.0,Relatively New,1329.0,0,0,0,0,0,0,95,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,sbr minda sec imt manesar,sector 1,0.65,4259.0,3.0,2,3+,6.0,Moderately old,1696.0,0,0,0,0,0,0,5,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,shapoorji pallonji joyville gurugram,sector 102,1.25,9876.0,2.0,2,2,0.0,Relatively New,1157.0,0,0,0,0,0,0,79,"28.4750° N, 76.9715° E",28.475,76.9715
house,jacob pura,sector 12,0.35,9853.0,2.0,1,0,1.0,Old Property,360.0,0,0,0,0,0,0,0,"28.4723° N, 77.0320° E",28.4723,77.032
flat,mm woodshire,sector 107,0.98,6421.0,2.0,2,3,7.0,Relatively New,1317.0,0,0,0,0,0,2,174,"28.5052° N, 76.9729° E",28.5052,76.9729
house,eros rosewood villas,sector 49,2.75,20277.0,3.0,3,1,2.0,Old Property,1833.0,0,0,0,0,1,2,80,"28.4121° N, 77.0480° E",28.4121,77.048
house,emaar mgf marbella,sector 66,15.1,18605.0,5.0,5,3+,3.0,New Property,8067.799999999999,1,1,1,1,0,0,120,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,project krishna colony,sector 7,0.36,5142.0,2.0,2,1,0.0,Relatively New,700.0,0,0,0,0,0,0,0,"28.4644° N, 77.0143° E",28.4644,77.0143
house,emaar mgf marbella,sector 66,19.0,21114.0,5.0,6,3+,3.0,Relatively New,6667.0,0,1,1,1,0,2,110,"28.3925° N, 77.0541° E",28.3925,77.0541
house,independent,sector 4,1.1,11108.0,3.0,4,1,2.0,Moderately old,990.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,emaar mgf the palm drive,sector 66,2.8,14583.0,3.0,4,3,8.0,Relatively New,1920.0,0,0,0,0,0,2,117,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,ss,sector 85,2.17,7716.0,4.0,4,3,7.0,Relatively New,2600.0,0,0,0,0,0,0,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,antriksh heights,sector 84,0.6,5000.0,2.0,2,2,14.0,Relatively New,1143.0,0,0,0,0,0,0,52,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,signature global park,sector 48,0.56,6812.0,2.0,2,3,3.0,New Property,913.0,0,0,0,0,0,0,81,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,ashiana mulberry,sector 48,0.95,6485.0,2.0,2,3+,3.0,New Property,1175.97,0,0,0,0,0,0,89,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,la vida by tata housing,sector 113,1.5,11755.0,2.0,2,2,13.0,New Property,1215.0,0,0,0,0,0,0,60,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,adani aangan arcade,sector 88,0.45,7200.0,2.0,2,1,3.0,New Property,694.0,0,0,0,0,0,0,14,"28.4220° N, 76.9571° E",28.422,76.9571
flat,la vida by tata housing,sector 113,2.35,10599.0,3.0,3,3,11.0,New Property,2210.0,0,0,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,rof ananda,sector 95,0.55,5500.0,3.0,2,2,14.0,New Property,890.0,0,0,0,0,0,1,30,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,sidhartha ncr one phase,sector 95,0.46,4646.0,2.0,2,0,6.0,New Property,990.0,0,0,0,0,0,0,0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,smart world gems,sector 89,0.9,8159.0,2.0,2,2,2.0,New Property,1050.0,0,0,0,0,0,0,44,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,ss the leaf,sector 85,1.18,6941.0,2.0,2,3,9.0,Relatively New,1700.0,0,0,0,0,0,2,150,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,mapsko mount ville,sector 79,1.3,8024.0,3.0,3,2,6.0,Relatively New,1253.0,0,0,0,0,0,0,151,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,puri emerald bay,sector 104,2.23,9911.0,3.0,4,3+,10.0,Relatively New,2417.0,0,0,0,0,0,2,159,"28.4788° N, 76.9960° E",28.4788,76.996
flat,smart world gems,sector 89,1.3,9135.0,3.0,3,2,2.0,New Property,1581.0,0,0,0,0,0,0,44,"28.4253° N, 76.9439° E",28.4253,76.9439
house,independent,sector 26,7.0,39176.0,5.0,5,2,3.0,Relatively New,1786.81,0,1,0,0,0,0,9,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,kanchanjanga tower,sector 56,1.45,7631.0,3.0,3,3+,2.0,Moderately old,1810.0,0,0,0,0,0,2,126,"28.4245° N, 77.0991° E",28.4245,77.0991
house,independent,sector 48,1.55,14694.0,2.0,3,2,1.0,New Property,1053.0,1,0,0,1,0,2,49,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,paras dews,sector 106,1.15,6534.0,3.0,4,3+,12.0,Relatively New,1186.0,0,0,0,0,0,2,174,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,puri diplomatic greens,sector 111,3.4,11525.0,4.0,5,3+,14.0,Relatively New,2810.0,0,0,0,0,0,0,94,"28.5238° N, 77.0320° E",28.5238,77.032
flat,ireo victory valley,sector 67,2.99,11832.0,3.0,3,3,4.0,Relatively New,2200.0,0,0,0,0,0,2,37,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,tulip ivory,sector 70,2.35,9791.0,4.0,4,3+,10.0,Moderately old,2667.0,0,0,0,0,0,2,65,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,mahindra luminare,sector 59,5.8,19173.0,3.0,4,3,16.0,New Property,3361.0,0,0,0,0,0,2,49,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,signature global solera,sector 107,0.5,4761.0,3.0,2,2,5.0,Relatively New,850.0,0,0,0,0,0,0,35,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,ireo skyon,sector 60,2.65,13125.0,3.0,4,3+,7.0,Moderately old,2037.0,0,0,0,0,0,2,152,"28.4003° N, 77.0975° E",28.4003,77.0975
flat,shree vardhman flora,sector 90,0.65,4814.0,2.0,2,3,10.0,Moderately old,1286.0,0,0,0,0,0,2,83,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,pareena coban residences,sector 99,1.45,7260.0,3.0,5,3,11.0,Relatively New,1902.0,0,0,0,0,0,2,49,"28.4640° N, 76.9614° E",28.464,76.9614
flat,emaar mgf palm hills,sector 77,1.09,5382.0,3.0,4,3+,5.0,Relatively New,1929.0,0,0,0,0,0,2,167,"28.3801° N, 76.9845° E",28.3801,76.9845
house,silverglades tarudhan valley golf resort,sector 9,3.6,14799.0,3.0,3,2,2.0,Moderately old,2430.0,1,1,0,1,1,1,160,"28.4603° N, 77.0000° E",28.4603,77.0
flat,antriksh heights,sector 84,0.84,4869.0,3.0,3,3+,8.0,New Property,1643.0,0,0,0,0,0,0,60,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,bestech park view sanskruti,sector 92,1.6,8020.0,3.0,4,3+,10.0,Relatively New,1615.0,0,0,0,0,0,2,174,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,shapoorji pallonji joyville gurugram,sector 102,1.77,9195.0,3.0,3,3,1.0,Relatively New,1740.0,0,0,0,0,0,0,151,"28.4750° N, 76.9715° E",28.475,76.9715
flat,vatika city homes,sector 83,1.0,5747.0,3.0,3,2,2.0,Relatively New,1657.0,0,0,0,0,0,2,174,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,pioneer araya,sector 62,9.2,19943.0,4.0,6,3,5.0,Relatively New,3976.0,0,0,0,0,0,2,156,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,mm heights,sector 65,2.01,13500.0,2.0,2,3,8.0,New Property,1518.0,0,0,0,0,0,0,44,"28.4030° N, 77.0690° E",28.403,77.069
flat,essel towers,sector 14,2.2,12500.0,3.0,4,3+,3.0,Old Property,1956.0,0,0,0,0,0,0,0,"28.4711° N, 77.0454° E",28.4711,77.0454
flat,assotech blith,sector 99,1.15,6593.0,2.0,2,2,2.0,New Property,1300.0,0,0,0,0,0,2,72,"28.4640° N, 76.9614° E",28.464,76.9614
flat,pyramid urban,sector 67,0.53,8966.0,2.0,2,1,6.0,Relatively New,657.0,0,0,0,0,0,2,49,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,ansal api sushant estate,sector 52,0.29,11600.0,1.0,1,0,0.0,Moderately old,278.0,0,0,0,0,0,2,49,"28.4379° N, 77.0785° E",28.4379,77.0785
flat,signature global city,sector 37,1.1,9838.0,2.0,2,2,4.0,Relatively New,1242.0,0,0,0,0,0,0,59,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,ireo uptown,sector 66,1.32,11442.0,2.0,2,2,6.0,Relatively New,1103.0,0,0,0,0,0,0,45,"28.3925° N, 77.0541° E",28.3925,77.0541
house,eldeco mansionz,sector 48,5.0,21406.0,7.0,7,3,2.0,Moderately old,2340.0,0,0,0,0,0,2,40,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,hsiidc sidco shivalik apartments,sector 1,0.85,5102.0,3.0,2,2,5.0,Moderately old,1587.0,0,0,0,0,0,0,0,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,bestech park view sanskruti,sector 92,1.6,7547.0,3.0,3,3,10.0,Relatively New,1815.0,0,0,0,0,0,2,60,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,orris aster court premier,sector 85,1.45,6839.0,3.0,4,2,3.0,New Property,1616.0,0,0,0,0,0,0,16,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,dlf the primus,sector 82,2.85,10936.0,4.0,4,3+,2.0,New Property,2241.0,0,0,0,0,0,1,174,"28.3935° N, 76.9600° E",28.3935,76.96
house,independent,sector 7,0.66,12023.0,3.0,1,1,3.0,Relatively New,550.0,0,0,0,0,1,0,22,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,signature global solera,sector 107,0.27,5521.0,2.0,2,2,0.0,Relatively New,543.0,0,0,0,0,0,0,45,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,ats triumph,sector 104,2.5,7936.0,4.0,4,3+,14.0,New Property,3000.0,0,0,0,0,0,0,21,"28.4788° N, 76.9960° E",28.4788,76.996
house,independent,sector 54,3.75,25806.0,4.0,4,3,3.0,Moderately old,1453.14,0,1,0,0,0,2,13,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,ramprastha primera,sector 37,1.2,13333.0,3.0,3,3,5.0,Relatively New,1000.0,0,0,0,0,0,0,50,"28.4375° N, 76.9999° E",28.4375,76.9999
house,emaar mgf marbella,sector 66,18.0,40006.0,5.0,6,3+,3.0,Relatively New,4500.0,1,1,1,1,0,1,153,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,bptp amstoria,sector 102,1.9,7600.0,3.0,3,3+,1.0,Relatively New,2500.0,0,0,0,0,0,0,174,"28.4750° N, 76.9715° E",28.475,76.9715
house,independent,sector 11,1.35,3859.0,10.0,6,3+,3.0,Old Property,3500.0,0,0,0,0,0,0,0,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,emaar digihomes,sector 62,3.95,15262.0,3.0,3,3,33.0,New Property,2876.0,0,0,0,0,0,2,49,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,suposhaa smartworld orchard,sector 61,2.17,14000.0,3.0,3,3,1.0,Under Construction,1721.0,0,0,0,0,0,0,0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,signature global grand iva,sector 103,0.5,6667.0,2.0,2,0,10.0,Relatively New,750.0,0,0,0,0,0,0,0,"28.4949° N, 76.9845° E",28.4949,76.9845
house,independent,sector 7,3.1,13780.0,3.0,3,2,2.0,Old Property,2250.0,0,0,0,0,0,0,22,"28.4644° N, 77.0143° E",28.4644,77.0143
house,international city by sobha phase 1,sector 109,6.1,25076.0,5.0,6,3+,2.0,Moderately old,2430.0,0,1,0,0,0,0,30,"28.5073° N, 77.0089° E",28.5073,77.0089
house,iffco nagar and 17b rwa,sector 17,3.5,24266.0,2.0,5,3,3.0,Old Property,1442.36,0,0,0,0,0,0,44,"28.4791° N, 77.0608° E",28.4791,77.0608
flat,bestech park view residency,sector 2,1.4,7865.0,3.0,3,3+,8.0,Moderately old,1695.0,0,0,0,0,0,0,92,"28.5095° N, 77.0320° E",28.5095,77.032
flat,smart world one dxp,sector 113,3.45,13269.0,4.0,4,3,11.0,New Property,2476.0,0,0,0,0,0,2,156,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,shri banke bihari society,sector 56,1.35,9642.0,3.0,3,3+,4.0,Old Property,1450.0,0,0,0,0,0,2,174,"28.4245° N, 77.0991° E",28.4245,77.0991
house,independent,sector 7,1.55,14400.0,2.0,2,2,1.0,Moderately old,1080.0,0,0,0,0,0,2,52,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,sobha city,sector 108,3.75,14938.0,3.0,3,2,16.0,New Property,2231.0,0,0,0,0,0,0,77,"28.5134° N, 76.9830° E",28.5134,76.983
flat,experion windchants,sector 112,5.2,10726.0,4.0,6,3+,15.0,Relatively New,3655.35,0,0,0,0,0,2,174,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,ats triumph,sector 104,2.65,8412.0,4.0,4,3+,10.0,Relatively New,3000.0,0,0,0,0,0,0,174,"28.4788° N, 76.9960° E",28.4788,76.996
flat,capital residences,sector 70,1.51,7641.0,3.0,3,3,7.0,Relatively New,1882.0,0,0,0,0,0,0,49,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,paras dews,sector 106,1.25,7102.0,3.0,4,3+,5.0,Relatively New,1186.0,0,0,0,0,0,0,165,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,bptp terra,sector 37,1.17,8297.0,2.0,2,2,0.0,Relatively New,1343.0,0,0,0,0,0,0,107,"28.4375° N, 76.9999° E",28.4375,76.9999
house,puri diplomatic greens,sector 111,9.0,11253.0,5.0,5,3+,3.0,Relatively New,8000.0,0,1,0,0,0,0,112,"28.5238° N, 77.0320° E",28.5238,77.032
flat,emaar gurgaon greens,sector 102,1.4,8484.0,3.0,3,3,10.0,Relatively New,1300.0,0,0,0,0,0,0,46,"28.4750° N, 76.9715° E",28.475,76.9715
flat,signature global solera,sector 107,0.36,6569.0,2.0,2,1,9.0,Relatively New,522.0,0,0,0,0,0,0,28,"28.5052° N, 76.9729° E",28.5052,76.9729
house,unitech aspen greens,sector 50,12.0,37038.0,3.0,4,2,1.0,Moderately old,3240.0,1,1,0,0,0,2,101,"28.4178° N, 77.0628° E",28.4178,77.0628
house,independent,sector 48,2.0,7492.0,4.0,3,0,1.0,Moderately old,2674.0,0,0,0,0,0,0,0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,umang winter hills,sector 77,0.75,5588.0,2.0,2,2,8.0,Relatively New,1140.0,0,0,0,0,0,2,102,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,mm skywalk,sector 74,2.45,12140.0,3.0,3,3+,25.0,Relatively New,1800.0,0,0,0,0,0,0,137,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,mvn athens,sector 48,0.24,4210.0,2.0,2,1,12.0,Relatively New,543.0,0,0,0,0,0,0,38,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,the close north,sector 50,2.65,10638.0,3.0,3,3+,3.0,Moderately old,2491.0,0,0,0,0,0,0,174,"28.4178° N, 77.0628° E",28.4178,77.0628
house,independent,sector 67,1.5,9229.0,5.0,3,2,2.0,New Property,200.0,0,0,0,0,0,0,0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,valley view estate,sector 59,1.5,8278.0,4.0,4,3+,9.0,Old Property,2013.0,0,0,0,0,0,0,135,"28.4051° N, 77.1097° E",28.4051,77.1097
house,sushant lok 1 builder floors,sector 43,13.0,48117.0,3.0,3,3+,4.0,New Property,2700.0,0,0,0,1,0,2,7,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,dlf icon,sector 43,5.8,20707.0,4.0,4,3+,18.0,Old Property,2801.0,0,0,0,0,0,0,0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,apna enclave,sector 3,0.8,6153.0,3.0,3,1,0.0,Old Property,1000.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,raheja vedaanta,sector 108,0.7,4651.0,2.0,2,2,12.0,Relatively New,1505.0,0,0,0,0,0,0,0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,dlf the skycourt,sector 86,1.55,8035.0,3.0,3,3+,12.0,Relatively New,1500.0,0,0,0,0,0,1,166,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,hanumanta apartment,sector 33,0.43,5308.0,2.0,2,1,1.0,Moderately old,771.0,0,0,0,0,0,0,7,"28.4420° N, 77.0207° E",28.442,77.0207
flat,orris carnation residency,sector 85,0.8,4857.0,3.0,4,3,4.0,Relatively New,1390.0,0,0,0,0,0,2,40,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,tulip violet,sector 69,1.68,10071.0,3.0,3,2,0.0,Relatively New,1589.0,0,0,0,0,0,0,157,"28.3966° N, 77.0341° E",28.3966,77.0341
house,unitech espace,sector 50,10.3,31791.0,5.0,6,3+,3.0,Moderately old,3240.0,1,1,1,1,0,2,160,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,smart world gems,sector 89,0.97,8794.0,2.0,2,3+,2.0,New Property,1103.0,0,0,0,0,0,0,49,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,ambience creacions,sector 22,2.0,14492.0,2.0,2,2,9.0,Relatively New,1533.0,0,0,0,0,0,0,49,"28.5072° N, 77.0640° E",28.5072,77.064
house,sector 38 rwa,sector 38,4.3,28740.0,3.0,9,3+,3.0,Relatively New,1496.18,0,0,0,1,1,2,41,"28.4347° N, 77.0430° E",28.4347,77.043
flat,krisumi waterfall residences,sector 36,3.65,14381.0,3.0,3,2,17.0,New Property,2417.0,0,0,0,0,0,0,31,"28.4160° N, 76.9914° E",28.416,76.9914
flat,godrej frontier,sector 80,1.4,6189.0,3.0,4,2,6.0,Moderately old,1922.0,0,0,0,0,0,0,111,"28.3659° N, 76.9557° E",28.3659,76.9557
house,independent,sector 24,4.5,30740.0,2.0,8,3+,4.0,Relatively New,1463.89,0,1,1,0,0,2,56,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sare green parc,sector 92,1.07,5246.0,4.0,3,3,10.0,Under Construction,2040.0,0,0,0,0,0,0,86,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,suncity vatsal valley,sector 59,1.28,9552.0,3.0,3,3,1.0,Relatively New,1489.0,0,0,0,0,0,2,49,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,ansals duplex flat,sector 2,0.95,7307.0,2.0,3,2,1.0,Old Property,1444.0,0,0,0,0,0,2,20,"28.5095° N, 77.0320° E",28.5095,77.032
flat,tata primanti,sector 72,4.25,13076.0,4.0,4,3+,0.0,Relatively New,3095.0,0,0,0,0,0,2,174,"28.4225° N, 77.0211° E",28.4225,77.0211
house,independent,sector 27,8.0,26262.0,9.0,9,3,4.0,Relatively New,3042.0,1,1,1,1,0,1,110,"28.4658° N, 77.0917° E",28.4658,77.0917
house,independent,sector 10,1.7,18802.0,2.0,1,2,2.0,Old Property,900.0,0,0,0,0,1,0,8,"28.4537° N, 77.0009° E",28.4537,77.0009
flat,pareena coban residences,sector 99,1.32,6609.0,3.0,5,3,11.0,New Property,1784.0,0,0,0,0,0,0,88,"28.4640° N, 76.9614° E",28.464,76.9614
house,independent,sector 2,1.0,9290.0,3.0,2,2,1.0,Old Property,120.0,0,0,0,1,0,0,0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,mm woodshire,sector 107,1.32,6330.0,3.0,3,3,10.0,Relatively New,1850.0,0,0,0,0,0,0,117,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,shri banke bihari society,sector 56,1.37,9133.0,3.0,3,3+,2.0,Old Property,1450.0,0,0,0,0,0,0,174,"28.4245° N, 77.0991° E",28.4245,77.0991
house,sector 57 huda,sector 57,3.8,26150.0,2.0,8,3+,4.0,Relatively New,1453.13,0,0,1,1,0,2,94,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,ss the coralwood,sector 84,1.01,5771.0,3.0,3,2,18.0,Relatively New,1475.0,0,0,0,0,0,0,40,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,zara aavaas,sector 104,0.26,7808.0,1.0,1,2,0.0,Relatively New,301.0,0,0,0,0,0,0,91,"28.4788° N, 76.9960° E",28.4788,76.996
flat,shree balaji appartment,sector 33,0.4,5000.0,2.0,2,2,1.0,Relatively New,762.0,0,0,0,0,0,1,0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,conscient one,sector 109,1.7,17617.0,1.0,1,2,9.0,Relatively New,965.0,0,0,0,0,0,0,0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,bestech park view grand spa,sector 81,2.91,9136.0,4.0,5,2,6.0,Relatively New,3093.0,0,0,0,0,0,2,101,"28.3867° N, 76.9485° E",28.3867,76.9485
house,independent,sector 7,3.0,11517.0,7.0,7,0,3.0,Old Property,2610.0,0,0,0,0,0,0,0,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,godrej,sector 79,1.93,8532.0,3.0,4,3+,5.0,Relatively New,2154.0,0,0,0,0,0,0,158,"28.3624° N, 76.9787° E",28.3624,76.9787
house,independent,sector 3,1.0,11060.0,3.0,4,2,2.0,Relatively New,900.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,la vida by tata housing,sector 113,3.35,12444.0,4.0,4,3+,11.0,Relatively New,2991.0,0,0,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
house,unitech deerwood chase,sector 50,15.0,33338.0,4.0,4,2,2.0,Moderately old,4500.0,0,1,0,0,0,0,160,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,dlf new town heights,sector 90,1.25,6476.0,3.0,3,3+,17.0,Relatively New,1700.0,0,0,0,0,0,0,65,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,vatika city,sector 49,1.98,9074.0,3.0,4,3,9.0,Moderately old,1750.75,0,0,0,0,0,2,101,"28.4121° N, 77.0480° E",28.4121,77.048
house,independent,sector 4,0.4,8848.0,1.0,1,0,1.0,Moderately old,450.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,bestech park view spa next,sector 67,3.32,12599.0,4.0,5,3+,12.0,Moderately old,2510.0,0,0,0,0,0,2,174,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,ss the leaf,sector 85,2.03,7230.0,4.0,4,3+,3.0,Relatively New,2225.0,0,0,0,0,0,0,49,"28.4042° N, 76.9513° E",28.4042,76.9513
house,independent,sector 31,4.6,32375.0,2.0,2,2,2.0,Moderately old,1426.0,0,0,0,0,0,0,0,"28.4528° N, 77.0498° E",28.4528,77.0498
flat,central park resorts,sector 48,3.65,15240.0,3.0,3,3+,9.0,Relatively New,2395.0,0,0,0,0,0,2,157,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,g l s arawali homes,sector 48,0.26,4513.0,2.0,2,2,1.0,Moderately old,549.0,0,0,0,0,0,0,0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,gls avenue,sector 92,0.42,7107.0,2.0,2,1,4.0,Relatively New,657.0,0,0,0,0,0,2,42,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,avl gurgaon,sector 36,0.5,8333.0,1.0,1,1,5.0,New Property,600.0,0,0,0,0,0,0,0,"28.4160° N, 76.9914° E",28.416,76.9914
house,independent,sector 39,0.34,7521.0,1.0,1,1,1.0,Relatively New,450.0,0,0,0,0,0,0,0,"28.4434° N, 77.0515° E",28.4434,77.0515
