property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servent room,store room,furnishing_type,luxury_category,floor_category,price
1.0,68.0,4.0,4,4.0,1.0,2610.0,0,0,0,1.0,2.0,4.7
0.0,69.0,2.0,2,1.0,0.0,639.0,0,0,0,2.0,2.0,0.59
0.0,44.0,2.0,2,2.0,3.0,1047.0,0,0,1,2.0,0.0,0.88
0.0,29.0,2.0,2,1.0,3.0,750.0,0,0,0,1.0,1.0,0.3
0.0,44.0,3.0,4,3.0,0.0,4778.0,0,0,0,2.0,0.0,5.0
1.0,29.0,3.0,1,0.0,3.0,1008.0,0,0,0,1.0,1.0,0.9
1.0,40.0,3.0,3,2.0,3.0,2700.0,1,0,2,1.0,2.0,8.49
0.0,44.0,1.0,1,1.0,3.0,600.0,0,0,0,1.0,0.0,0.25
1.0,44.0,4.0,4,1.0,0.0,7000.0,0,0,0,1.0,1.0,18.5
0.0,44.0,3.0,3,0.0,3.0,1780.0,0,0,0,2.0,0.0,1.2
0.0,83.0,4.0,6,3.0,3.0,3890.0,0,0,0,0.0,2.0,1.91
0.0,61.0,2.0,2,2.0,3.0,1372.0,0,0,0,1.0,2.0,1.4
0.0,44.0,3.0,3,3.0,3.0,1869.0,0,0,0,1.0,0.0,3.45
0.0,44.0,2.0,2,1.0,3.0,743.0,0,0,0,1.0,2.0,0.29
0.0,76.0,2.0,2,3.0,1.0,1350.0,0,0,2,2.0,2.0,1.35
0.0,47.0,3.0,3,3.0,0.0,2400.0,0,0,0,2.0,2.0,2.75
0.0,55.0,3.0,4,2.0,3.0,2000.0,0,0,2,0.0,2.0,3.83
0.0,76.0,3.0,3,4.0,3.0,1656.0,0,0,2,1.0,0.0,1.25
1.0,5.0,3.0,2,1.0,3.0,720.0,0,0,0,1.0,1.0,0.65
0.0,51.0,3.0,3,4.0,2.0,2230.0,0,0,0,2.0,2.0,3.85
0.0,34.0,2.0,2,1.0,3.0,850.0,0,0,2,0.0,2.0,0.33
0.0,70.0,4.0,5,4.0,3.0,2625.0,0,0,0,1.0,2.0,3.5
1.0,35.0,3.0,2,2.0,0.0,1722.22,0,0,0,1.0,1.0,3.5
0.0,61.0,4.0,4,0.0,3.0,3950.0,0,0,0,2.0,0.0,8.5
0.0,4.0,1.0,1,1.0,3.0,301.0,0,0,0,2.0,2.0,0.2
0.0,63.0,2.0,3,3.0,3.0,1330.0,0,0,2,2.0,1.0,1.5
0.0,64.0,3.0,3,3.0,1.0,1597.0,0,0,2,0.0,2.0,1.8
0.0,83.0,2.0,2,3.0,3.0,102.0,0,0,0,1.0,0.0,1.35
0.0,3.0,2.0,2,0.0,3.0,1450.0,0,0,0,2.0,2.0,0.8
0.0,74.0,2.0,2,2.0,3.0,1195.0,0,0,2,1.0,2.0,0.8
0.0,66.0,3.0,3,1.0,3.0,1465.0,0,0,2,2.0,0.0,1.3
1.0,20.0,2.0,2,0.0,1.0,600.0,0,0,0,1.0,1.0,0.35
0.0,44.0,3.0,3,4.0,0.0,2364.0,0,0,1,2.0,2.0,5.15
1.0,5.0,3.0,3,0.0,0.0,450.0,0,0,0,1.0,2.0,0.6
0.0,82.0,4.0,4,4.0,3.0,1995.0,0,0,0,2.0,0.0,1.02
0.0,88.0,3.0,4,3.0,3.0,1857.0,0,0,0,0.0,2.0,0.9
1.0,51.0,3.0,2,2.0,3.0,100.0,0,0,0,1.0,0.0,1.6
0.0,90.0,4.0,4,3.0,1.0,1924.0,0,0,0,1.0,0.0,1.0
0.0,91.0,2.0,2,0.0,3.0,730.0,0,0,0,1.0,1.0,0.4
0.0,76.0,3.0,3,3.0,3.0,1189.0,0,0,0,0.0,0.0,1.25
0.0,62.0,3.0,3,3.0,0.0,3107.0,0,0,2,0.0,0.0,6.1
0.0,85.0,3.0,3,3.0,1.0,1738.0,0,0,0,2.0,0.0,1.65
0.0,34.0,2.0,3,4.0,4.0,1367.0,0,0,0,2.0,0.0,0.7
0.0,62.0,2.0,2,2.0,3.0,1358.0,0,0,0,1.0,0.0,1.9
0.0,32.0,2.0,2,2.0,1.0,103.0,0,0,0,1.0,0.0,1.15
0.0,3.0,2.0,2,3.0,3.0,1372.0,0,0,2,0.0,2.0,1.01
0.0,76.0,3.0,3,3.0,3.0,1497.0,0,0,0,0.0,2.0,1.34
0.0,7.0,3.0,3,4.0,3.0,1736.0,0,0,2,0.0,1.0,1.29
0.0,87.0,3.0,2,3.0,2.0,2000.0,0,0,0,1.0,2.0,1.1
0.0,20.0,2.0,2,3.0,0.0,1348.0,0,0,0,2.0,0.0,1.02
0.0,8.0,3.0,4,2.0,1.0,2525.2,0,0,0,2.0,0.0,3.35
0.0,15.0,2.0,2,1.0,3.0,1100.0,0,0,2,1.0,1.0,0.72
1.0,53.0,4.0,4,4.0,3.0,1506.95,0,0,2,1.0,1.0,4.0
0.0,75.0,3.0,3,2.0,0.0,2098.0,0,0,1,1.0,2.0,1.2
0.0,58.0,4.0,5,3.0,3.0,2671.0,0,0,2,1.0,0.0,3.6
1.0,0.0,4.0,4,4.0,0.0,8137.53,1,0,0,1.0,1.0,10.0
0.0,76.0,3.0,4,4.0,3.0,2137.0,0,0,0,0.0,2.0,1.91
0.0,45.0,3.0,4,4.0,0.0,2251.6,0,0,2,2.0,1.0,2.64
0.0,20.0,1.0,1,2.0,0.0,723.0,0,0,0,2.0,2.0,0.56
0.0,34.0,3.0,3,2.0,3.0,1450.0,0,0,0,2.0,1.0,1.07
0.0,62.0,3.0,4,3.0,3.0,1833.0,0,0,1,0.0,2.0,2.3
1.0,37.0,5.0,4,3.0,4.0,146.0,0,0,0,1.0,2.0,0.8
0.0,83.0,2.0,3,3.0,3.0,1550.0,0,0,0,1.0,2.0,1.17
0.0,63.0,2.0,3,3.0,3.0,1470.0,0,0,2,2.0,0.0,1.85
0.0,88.0,4.0,4,4.0,0.0,2110.0,0,0,0,1.0,0.0,1.7
0.0,88.0,4.0,3,4.0,0.0,2461.0,0,0,0,2.0,2.0,1.79
0.0,4.0,4.0,4,4.0,3.0,3000.0,0,0,0,2.0,0.0,2.78
1.0,42.0,5.0,4,4.0,0.0,1453.13,1,0,2,2.0,2.0,3.55
0.0,76.0,3.0,3,3.0,1.0,1656.0,0,0,2,2.0,1.0,1.4
1.0,33.0,3.0,1,0.0,1.0,1081.0,0,0,0,1.0,1.0,0.75
0.0,79.0,4.0,4,4.0,1.0,2735.0,0,0,1,0.0,2.0,3.46
0.0,34.0,2.0,2,3.0,1.0,610.0,0,0,0,2.0,2.0,0.55
0.0,66.0,4.0,4,2.0,3.0,1988.0,0,0,0,0.0,1.0,2.05
0.0,93.0,2.0,2,1.0,3.0,611.0,0,0,0,2.0,2.0,0.26
0.0,81.0,3.0,3,2.0,3.0,1886.0,0,0,0,2.0,1.0,1.25
0.0,20.0,3.0,3,4.0,0.0,1695.0,0,0,0,2.0,2.0,1.36
0.0,84.0,2.0,2,1.0,4.0,637.0,0,0,0,1.0,0.0,0.45
0.0,76.0,2.0,2,0.0,3.0,1295.0,0,0,0,1.0,0.0,0.9
0.0,2.0,3.0,3,4.0,1.0,1700.0,0,0,0,0.0,0.0,1.9
0.0,66.0,4.0,4,2.0,3.0,1988.0,0,0,0,0.0,1.0,2.0
0.0,64.0,3.0,4,3.0,3.0,2282.0,0,0,2,0.0,0.0,3.5
0.0,61.0,3.0,3,3.0,1.0,1690.0,0,0,0,2.0,2.0,3.23
0.0,64.0,4.0,4,3.0,1.0,2095.0,0,0,2,2.0,2.0,1.9
0.0,7.0,2.0,2,2.0,3.0,543.0,0,0,0,1.0,2.0,0.28
0.0,21.0,5.0,5,2.0,2.0,2400.0,0,0,2,1.0,1.0,1.3
0.0,90.0,3.0,3,3.0,0.0,1372.0,0,0,0,2.0,1.0,0.65
1.0,47.0,5.0,7,4.0,3.0,5850.0,1,0,2,0.0,1.0,12.25
0.0,83.0,3.0,4,2.0,3.0,1650.0,0,0,0,1.0,2.0,1.2
0.0,84.0,3.0,3,1.0,3.0,1750.0,0,0,2,0.0,0.0,1.58
0.0,32.0,3.0,3,3.0,4.0,1704.0,0,0,0,1.0,0.0,1.7
0.0,65.0,2.0,2,2.0,1.0,1361.0,0,0,0,2.0,0.0,1.0
1.0,5.0,3.0,3,1.0,0.0,1125.0,0,0,0,1.0,1.0,1.3
0.0,20.0,1.0,2,2.0,0.0,723.0,0,0,0,2.0,2.0,0.56
0.0,93.0,2.0,2,2.0,1.0,515.0,0,0,0,2.0,0.0,0.32
1.0,40.0,5.0,5,4.0,3.0,2700.0,1,0,2,1.0,2.0,7.0
0.0,81.0,2.0,2,3.0,3.0,1300.0,0,0,2,2.0,2.0,0.95
0.0,34.0,4.0,4,3.0,3.0,2100.0,0,0,2,2.0,2.0,1.75
0.0,34.0,3.0,3,3.0,3.0,1990.0,0,0,0,2.0,2.0,1.1
0.0,74.0,2.0,2,2.0,3.0,1089.0,0,0,0,2.0,2.0,0.71
1.0,77.0,2.0,2,2.0,0.0,585.0,0,0,0,1.0,1.0,0.59
0.0,92.0,2.0,2,4.0,1.0,1128.0,0,0,0,2.0,0.0,0.82
0.0,64.0,3.0,3,3.0,3.0,2047.1,0,0,2,0.0,1.0,2.65
0.0,70.0,4.0,5,4.0,3.0,2769.0,0,0,2,0.0,0.0,4.0
0.0,0.0,3.0,2,2.0,0.0,1581.0,0,0,0,1.0,2.0,0.75
0.0,28.0,3.0,3,1.0,2.0,1305.0,0,0,2,2.0,0.0,2.0
0.0,80.0,1.0,1,0.0,3.0,650.0,0,0,0,1.0,2.0,0.62
0.0,88.0,4.0,4,4.0,3.0,2597.0,0,0,0,2.0,0.0,1.75
0.0,4.0,3.0,4,3.0,1.0,2544.0,0,0,0,2.0,0.0,1.8
0.0,48.0,2.0,2,1.0,3.0,1007.0,0,0,0,1.0,2.0,0.71
1.0,54.0,5.0,4,4.0,0.0,1550.0,0,1,2,2.0,1.0,3.15
0.0,81.0,3.0,3,3.0,3.0,1594.0,0,0,2,2.0,2.0,1.75
0.0,90.0,4.0,4,4.0,3.0,1920.0,0,0,0,1.0,2.0,1.9
0.0,44.0,3.0,2,4.0,1.0,1201.0,0,0,0,2.0,2.0,0.75
0.0,60.0,4.0,4,4.0,3.0,4200.0,0,0,2,2.0,0.0,7.56
0.0,3.0,3.0,4,3.0,4.0,2012.0,0,0,0,2.0,0.0,1.25
0.0,31.0,2.0,2,2.0,2.0,1200.0,0,0,0,1.0,1.0,1.25
0.0,53.0,1.0,1,2.0,2.0,571.0,0,0,0,2.0,2.0,0.45
0.0,58.0,2.0,3,2.0,3.0,1520.0,0,0,2,0.0,1.0,2.05
0.0,68.0,3.0,3,3.0,3.0,1925.0,0,0,0,2.0,2.0,1.8
0.0,82.0,3.0,3,3.0,3.0,1929.0,0,0,0,2.0,0.0,0.9
1.0,37.0,4.0,2,2.0,0.0,585.0,0,0,0,1.0,1.0,0.65
1.0,37.0,1.0,1,1.0,0.0,432.0,0,0,0,1.0,1.0,0.4
1.0,15.0,1.0,5,3.0,1.0,250.0,0,0,0,1.0,2.0,0.9
0.0,86.0,3.0,2,3.0,1.0,1550.0,0,0,0,1.0,2.0,1.1
0.0,92.0,3.0,3,4.0,1.0,1750.0,0,0,0,1.0,0.0,0.92
1.0,45.0,3.0,3,3.0,0.0,1900.0,0,1,2,2.0,1.0,2.95
0.0,11.0,4.0,4,3.0,1.0,3350.0,0,0,0,2.0,0.0,4.0
0.0,12.0,4.0,5,4.0,3.0,2810.0,0,0,0,2.0,2.0,3.45
0.0,88.0,3.0,3,2.0,3.0,1661.0,0,0,0,1.0,0.0,1.25
0.0,91.0,3.0,4,2.0,3.0,1350.0,0,0,2,2.0,0.0,1.45
1.0,80.0,5.0,5,4.0,3.0,3240.0,1,0,2,2.0,1.0,7.5
1.0,37.0,3.0,3,2.0,2.0,2250.0,0,0,0,1.0,1.0,3.25
0.0,88.0,3.0,3,3.0,3.0,1638.0,0,0,0,2.0,0.0,1.25
0.0,76.0,3.0,3,4.0,3.0,2244.0,0,0,0,1.0,2.0,2.5
1.0,1.0,2.0,4,4.0,3.0,1053.0,0,0,2,1.0,1.0,0.6
0.0,54.0,3.0,3,2.0,0.0,2000.0,0,0,2,0.0,2.0,3.5
0.0,62.0,3.0,3,2.0,0.0,4278.0,0,0,0,2.0,0.0,7.0
0.0,4.0,3.0,2,2.0,3.0,1153.0,0,0,0,1.0,2.0,1.4
0.0,69.0,1.0,1,0.0,1.0,683.0,0,0,0,1.0,2.0,0.9
0.0,81.0,3.0,3,3.0,1.0,1194.0,0,0,2,1.0,2.0,0.75
0.0,44.0,2.0,2,2.0,3.0,789.0,0,0,1,1.0,2.0,0.45
0.0,91.0,3.0,4,2.0,3.0,1350.0,0,0,2,2.0,0.0,1.25
0.0,68.0,4.0,4,4.0,0.0,2667.0,0,0,0,2.0,2.0,2.35
1.0,31.0,2.0,4,4.0,2.0,1463.89,0,0,0,1.0,2.0,4.6
0.0,64.0,4.0,4,4.0,0.0,2238.0,0,0,2,2.0,2.0,2.7
0.0,90.0,2.0,2,3.0,3.0,870.0,0,0,0,1.0,1.0,0.78
0.0,4.0,3.0,2,2.0,4.0,713.0,0,0,0,2.0,2.0,0.49
0.0,62.0,4.0,4,4.0,3.0,2194.0,0,0,1,0.0,1.0,2.79
0.0,61.0,3.0,3,3.0,3.0,2150.1,0,0,0,2.0,2.0,3.3
0.0,90.0,3.0,3,0.0,3.0,1572.0,0,0,0,1.0,2.0,0.7
0.0,34.0,3.0,3,4.0,3.0,1837.0,0,0,0,1.0,1.0,1.44
0.0,79.0,4.0,6,4.0,3.0,4000.0,0,0,2,1.0,0.0,4.5
0.0,28.0,3.0,3,2.0,2.0,1692.0,0,0,0,2.0,0.0,2.35
0.0,91.0,4.0,4,3.0,3.0,2105.0,0,0,0,1.0,0.0,1.25
0.0,8.0,2.0,3,3.0,3.0,978.23,0,0,0,1.0,0.0,0.98
0.0,22.0,3.0,3,3.0,1.0,1860.0,0,0,1,0.0,0.0,2.79
0.0,34.0,4.0,3,3.0,3.0,2087.0,0,0,2,2.0,0.0,1.8
1.0,87.0,2.0,2,2.0,0.0,37.0,0,0,0,1.0,1.0,0.22
0.0,82.0,3.0,3,4.0,0.0,1800.0,0,0,2,2.0,0.0,1.1
0.0,83.0,4.0,4,3.0,3.0,2600.0,0,0,0,1.0,1.0,2.13
0.0,47.0,3.0,3,2.0,3.0,1310.0,0,0,2,2.0,2.0,1.4
1.0,31.0,4.0,4,4.0,0.0,1453.13,1,1,2,1.0,2.0,3.25
0.0,62.0,4.0,4,3.0,3.0,1975.0,0,0,2,2.0,2.0,2.75
1.0,87.0,2.0,3,0.0,0.0,900.0,0,0,0,1.0,2.0,1.65
1.0,20.0,5.0,6,4.0,2.0,2430.0,0,0,2,1.0,2.0,6.0
0.0,44.0,2.0,2,2.0,3.0,500.0,0,0,2,1.0,2.0,0.28
0.0,62.0,3.0,3,3.0,3.0,1741.0,0,0,0,1.0,0.0,2.5
0.0,36.0,3.0,4,3.0,2.0,2222.0,0,0,1,1.0,2.0,1.75
0.0,81.0,3.0,3,2.0,3.0,1778.0,0,0,2,1.0,2.0,1.19
0.0,56.0,2.0,2,1.0,2.0,1028.0,0,0,2,1.0,0.0,0.56
0.0,62.0,3.0,3,3.0,3.0,1829.0,0,0,0,2.0,0.0,2.78
1.0,20.0,3.0,2,2.0,1.0,900.0,0,0,0,1.0,1.0,0.52
0.0,56.0,3.0,3,3.0,4.0,2550.0,0,0,0,1.0,2.0,3.78
1.0,37.0,3.0,3,2.0,2.0,2250.0,0,0,0,1.0,1.0,3.3
0.0,59.0,2.0,2,2.0,1.0,1333.0,0,0,0,2.0,1.0,1.47
0.0,9.0,4.0,5,3.0,3.0,2910.0,0,0,0,2.0,2.0,1.88
0.0,85.0,3.0,3,2.0,3.0,2056.0,0,0,0,1.0,2.0,1.5
1.0,70.0,5.0,5,4.0,3.0,3653.0,1,0,2,1.0,0.0,3.09
0.0,45.0,3.0,3,3.0,2.0,1719.0,0,0,2,2.0,1.0,1.95
0.0,80.0,2.0,2,2.0,3.0,1000.0,0,0,0,1.0,1.0,0.75
0.0,90.0,4.0,3,2.0,3.0,2167.0,0,0,0,1.0,1.0,1.0
0.0,76.0,3.0,4,4.0,1.0,2048.0,0,0,0,1.0,2.0,2.69
1.0,54.0,6.0,6,2.0,0.0,3450.0,1,1,1,0.0,2.0,3.65
0.0,85.0,3.0,2,2.0,3.0,663.0,0,0,0,1.0,1.0,0.5
0.0,4.0,3.0,4,4.0,3.0,2181.0,0,0,0,2.0,2.0,2.0
0.0,76.0,2.0,2,3.0,3.0,1450.0,0,0,0,2.0,2.0,0.9
0.0,40.0,3.0,3,4.0,0.0,2450.0,0,0,2,2.0,1.0,3.8
0.0,79.0,3.0,4,4.0,3.0,2003.0,0,0,1,0.0,0.0,2.4
1.0,43.0,7.0,6,4.0,0.0,1732.99,0,0,1,2.0,2.0,4.6
0.0,3.0,4.0,6,4.0,3.0,2738.0,0,0,2,2.0,2.0,2.2
0.0,66.0,4.0,4,1.0,3.0,1876.0,0,0,0,2.0,0.0,1.75
1.0,42.0,8.0,6,4.0,0.0,2367.0,1,0,2,2.0,2.0,5.65
1.0,40.0,5.0,6,4.0,1.0,4047.23,1,0,2,0.0,2.0,11.0
1.0,45.0,2.0,6,3.0,0.0,1467.0,0,0,0,1.0,2.0,3.75
1.0,9.0,7.0,6,3.0,3.0,3600.0,1,0,0,2.0,2.0,9.5
1.0,54.0,5.0,4,3.0,3.0,2712.51,1,0,0,1.0,1.0,8.0
1.0,25.0,5.0,6,3.0,2.0,2700.0,1,1,2,2.0,2.0,10.0
1.0,25.0,5.0,5,3.0,0.0,3618.0,1,0,0,1.0,2.0,10.5
1.0,11.0,1.0,1,0.0,3.0,876.0,0,0,0,1.0,1.0,0.13
1.0,47.0,3.0,2,0.0,0.0,2163.54,0,0,0,1.0,1.0,7.0
0.0,44.0,2.0,2,3.0,3.0,1209.0,0,0,0,2.0,2.0,0.73
0.0,88.0,2.0,2,3.0,3.0,1152.0,0,0,0,2.0,2.0,0.66
0.0,21.0,5.0,4,2.0,0.0,2286.0,0,0,0,1.0,1.0,1.4
0.0,33.0,1.0,1,1.0,3.0,335.0,0,0,2,2.0,2.0,0.37
0.0,59.0,2.0,2,2.0,4.0,1333.0,0,0,0,1.0,1.0,1.5
0.0,49.0,3.0,3,4.0,3.0,1800.0,0,0,2,2.0,2.0,1.45
0.0,74.0,3.0,3,3.0,3.0,1822.0,0,0,0,1.0,0.0,1.2
0.0,47.0,4.0,3,3.0,0.0,10000.0,0,0,0,1.0,2.0,8.0
1.0,25.0,5.0,4,3.0,2.0,1350.0,0,0,0,1.0,2.0,4.31
1.0,15.0,2.0,4,2.0,3.0,846.0,0,0,2,1.0,1.0,1.2
0.0,83.0,2.0,2,3.0,3.0,1730.0,0,0,0,1.0,2.0,1.25
0.0,83.0,4.0,5,4.0,3.0,2678.0,0,0,0,2.0,2.0,2.2
0.0,88.0,3.0,3,3.0,0.0,1622.0,0,0,0,1.0,0.0,1.25
0.0,89.0,4.0,4,4.0,0.0,2251.0,0,0,0,2.0,0.0,1.65
1.0,67.0,3.0,5,3.0,0.0,600.0,0,0,0,1.0,2.0,0.75
0.0,44.0,2.0,2,2.0,3.0,541.0,0,0,0,2.0,0.0,0.35
1.0,45.0,3.0,3,3.0,0.0,1900.0,0,0,0,2.0,1.0,2.8
0.0,86.0,3.0,3,3.0,4.0,1480.0,0,0,0,2.0,2.0,1.5
0.0,45.0,3.0,3,3.0,0.0,1604.25,0,0,2,2.0,2.0,2.1
0.0,83.0,3.0,3,3.0,3.0,1587.0,0,0,0,1.0,2.0,0.93
0.0,62.0,2.0,2,3.0,3.0,1592.0,0,0,0,1.0,2.0,2.25
0.0,80.0,4.0,6,4.0,3.0,4657.0,0,0,2,2.0,0.0,3.0
0.0,44.0,2.0,2,4.0,3.0,1165.0,0,0,0,2.0,2.0,0.87
0.0,2.0,2.0,2,2.0,1.0,1198.0,0,0,2,1.0,0.0,1.4
0.0,74.0,3.0,3,4.0,1.0,1492.0,0,0,2,2.0,2.0,1.35
0.0,83.0,2.0,2,3.0,3.0,1688.0,0,0,0,1.0,0.0,1.14
0.0,12.0,3.0,4,2.0,3.0,2095.0,0,0,0,2.0,2.0,2.58
0.0,43.0,4.0,4,4.0,0.0,2929.0,0,0,2,2.0,2.0,1.8
0.0,90.0,4.0,4,3.0,3.0,2286.0,0,0,0,2.0,2.0,1.1
0.0,44.0,4.0,5,4.0,0.0,4336.0,0,0,2,2.0,0.0,4.25
0.0,53.0,1.0,1,1.0,0.0,839.0,0,0,0,2.0,1.0,0.65
0.0,8.0,2.0,3,3.0,3.0,978.23,0,0,0,2.0,1.0,0.9
0.0,14.0,3.0,4,4.0,3.0,2217.0,0,0,2,1.0,2.0,2.7
0.0,34.0,3.0,4,4.0,1.0,2246.0,0,0,0,2.0,0.0,1.5
1.0,41.0,5.0,8,4.0,3.0,4500.0,1,1,1,0.0,2.0,17.0
0.0,34.0,3.0,3,4.0,4.0,1786.0,0,0,0,2.0,2.0,1.0
1.0,36.0,2.0,2,4.0,0.0,900.0,1,1,0,1.0,2.0,1.7
0.0,84.0,3.0,3,1.0,3.0,1837.0,0,0,0,2.0,2.0,1.35
0.0,15.0,2.0,2,1.0,0.0,737.0,0,0,0,1.0,1.0,0.35
1.0,17.0,3.0,3,2.0,2.0,4518.0,1,0,2,1.0,1.0,7.5
0.0,11.0,3.0,3,3.0,3.0,1550.0,0,0,2,2.0,2.0,1.4
0.0,2.0,3.0,3,4.0,3.0,1509.0,0,0,0,1.0,1.0,1.75
1.0,26.0,6.0,8,4.0,3.0,12222.0,1,1,2,2.0,2.0,18.4
0.0,3.0,3.0,3,4.0,4.0,1782.0,0,0,0,2.0,2.0,1.5
0.0,0.0,3.0,3,4.0,0.0,1978.0,0,0,0,1.0,2.0,0.92
0.0,78.0,3.0,3,3.0,0.0,1580.0,0,0,0,2.0,2.0,1.1
0.0,15.0,3.0,3,1.0,2.0,952.0,0,0,0,1.0,1.0,0.35
0.0,44.0,3.0,3,4.0,3.0,1550.0,0,0,0,1.0,2.0,1.3
0.0,13.0,3.0,3,2.0,3.0,2600.0,0,0,2,1.0,1.0,3.0
1.0,15.0,3.0,3,0.0,3.0,1160.0,0,0,0,1.0,1.0,0.7
0.0,84.0,2.0,2,3.0,3.0,1410.0,0,0,0,1.0,2.0,1.3
0.0,83.0,4.0,4,4.0,3.0,2500.0,0,0,2,1.0,2.0,2.05
0.0,33.0,1.0,1,1.0,1.0,458.0,0,0,0,2.0,2.0,0.24
0.0,53.0,3.0,4,4.0,2.0,2200.0,0,0,2,0.0,2.0,2.1
1.0,9.0,4.0,4,4.0,3.0,5400.0,1,0,0,2.0,1.0,6.25
0.0,48.0,4.0,4,3.0,3.0,2300.0,0,0,0,2.0,1.0,2.1
0.0,79.0,3.0,4,4.0,3.0,2533.0,0,0,2,0.0,0.0,2.22
0.0,81.0,1.0,1,1.0,3.0,520.0,0,0,1,2.0,2.0,0.4
0.0,87.0,4.0,3,4.0,3.0,1833.0,0,0,2,1.0,2.0,1.5
0.0,6.0,3.0,3,3.0,1.0,1609.0,0,0,0,1.0,1.0,1.6
1.0,77.0,4.0,6,1.0,3.0,558.0,0,0,0,1.0,2.0,1.6
0.0,44.0,2.0,2,2.0,3.0,537.0,0,0,1,2.0,2.0,0.3
0.0,76.0,2.0,2,3.0,1.0,1457.0,0,0,0,1.0,2.0,0.95
1.0,40.0,4.0,4,2.0,2.0,3762.0,1,0,0,2.0,1.0,10.5
0.0,68.0,4.0,3,3.0,3.0,2111.0,0,0,2,1.0,1.0,1.7
0.0,32.0,2.0,2,2.0,4.0,85.0,0,0,0,2.0,2.0,1.31
0.0,66.0,3.0,3,2.0,3.0,1503.0,0,0,0,2.0,1.0,1.43
0.0,84.0,3.0,2,1.0,1.0,1610.0,0,0,0,2.0,1.0,1.25
0.0,88.0,4.0,4,4.0,0.0,2597.0,0,0,0,2.0,0.0,1.8
0.0,44.0,3.0,2,4.0,1.0,1210.0,0,0,0,2.0,2.0,0.95
0.0,84.0,2.0,2,1.0,3.0,668.0,0,0,0,2.0,2.0,0.41
0.0,44.0,2.0,2,1.0,3.0,743.99,0,0,0,2.0,2.0,0.32
0.0,62.0,3.0,3,3.0,4.0,1828.0,0,0,0,2.0,0.0,3.0
0.0,68.0,3.0,5,3.0,3.0,1574.0,0,0,0,2.0,2.0,1.6
0.0,2.0,2.0,2,2.0,3.0,1294.0,0,0,0,2.0,2.0,1.35
0.0,88.0,2.0,2,3.0,3.0,1286.0,0,0,0,2.0,2.0,0.65
1.0,17.0,6.0,4,2.0,2.0,1937.5,0,0,2,1.0,1.0,3.5
0.0,37.0,2.0,2,1.0,3.0,944.0,0,0,0,1.0,1.0,0.45
0.0,83.0,3.0,3,2.0,3.0,1825.0,0,0,0,1.0,0.0,1.75
0.0,88.0,4.0,4,3.0,3.0,2861.0,0,0,0,0.0,2.0,1.25
0.0,66.0,4.0,4,1.0,3.0,1876.0,0,0,0,2.0,0.0,1.72
0.0,88.0,2.0,2,3.0,3.0,1444.0,0,0,0,2.0,2.0,0.75
1.0,47.0,5.0,7,2.0,0.0,7000.0,1,0,1,1.0,2.0,10.0
0.0,45.0,3.0,3,4.0,2.0,2061.1,0,0,2,2.0,2.0,2.51
0.0,83.0,2.0,2,3.0,3.0,1600.0,0,0,0,0.0,2.0,1.1
0.0,70.0,3.0,3,3.0,0.0,2429.0,0,0,0,1.0,2.0,4.1
0.0,59.0,2.0,2,2.0,1.0,1278.0,0,0,0,2.0,2.0,1.47
0.0,83.0,4.0,5,4.0,3.0,2432.0,0,0,0,0.0,2.0,2.15
0.0,45.0,3.0,4,3.0,3.0,2061.0,0,0,0,1.0,1.0,2.38
1.0,64.0,3.0,3,3.0,0.0,278.0,0,0,0,1.0,1.0,1.85
0.0,86.0,3.0,1,0.0,1.0,1103.0,0,0,0,1.0,1.0,1.1
0.0,6.0,3.0,2,2.0,3.0,1359.0,0,0,0,1.0,2.0,1.82
0.0,63.0,3.0,3,2.0,3.0,1950.1,0,0,0,2.0,0.0,3.0
1.0,32.0,6.0,7,4.0,3.0,4950.0,1,1,2,2.0,1.0,9.55
0.0,79.0,2.0,2,3.0,3.0,700.0,0,0,0,2.0,2.0,0.5
1.0,47.0,4.0,4,3.0,2.0,3200.0,0,0,2,2.0,1.0,7.42
0.0,61.0,3.0,3,3.0,1.0,2700.0,0,0,0,1.0,2.0,3.25
0.0,90.0,3.0,3,4.0,3.0,1221.18,0,0,0,2.0,0.0,0.82
0.0,72.0,2.0,2,2.0,3.0,1548.0,0,0,2,0.0,0.0,1.6
0.0,86.0,3.0,3,3.0,3.0,2024.0,0,0,0,2.0,2.0,1.5
1.0,52.0,4.0,4,0.0,2.0,1500.0,0,0,0,1.0,1.0,2.8
1.0,67.0,2.0,2,1.0,0.0,225.0,0,0,0,1.0,1.0,0.27
0.0,2.0,3.0,4,4.0,3.0,2250.0,0,0,0,2.0,0.0,2.05
1.0,26.0,5.0,7,4.0,3.0,4500.0,1,0,1,2.0,2.0,20.0
0.0,9.0,3.0,2,2.0,3.0,1790.0,0,0,0,0.0,2.0,1.2
1.0,29.0,5.0,3,0.0,3.0,1755.0,0,0,0,1.0,1.0,0.68
0.0,14.0,4.0,4,4.0,1.0,2886.0,0,0,1,2.0,0.0,2.75
1.0,25.0,4.0,3,3.0,0.0,1800.0,0,0,0,1.0,2.0,6.5
0.0,44.0,2.0,2,2.0,3.0,640.0,0,0,0,1.0,2.0,0.26
0.0,92.0,2.0,2,2.0,1.0,809.0,0,0,0,2.0,0.0,0.46
1.0,77.0,2.0,3,1.0,3.0,450.0,0,0,0,1.0,1.0,0.32
